"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Play.Type","Yards","Outcome","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number"
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","1","10","58","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,33
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","1","10","58","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,34
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","2","2","66","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","3","18","50","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,36
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","4","14","54","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,37
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Bethany","1","10","20","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,57
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Bethany","2","4","26","rush","-7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,58
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Bethany","1","10","97","pass",NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,59
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","3rd","Thiel","1","10","42","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,38
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","2","9","43","pass","2","Fumble",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,39
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","31","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","42","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,61
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","15","37","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,62
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","20","32","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,63
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","56","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,64
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","15","51","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,65
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","67","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,66
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","2","8","69","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,67
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","3","4","73","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,68
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","4","4","73","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,69
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","10","64","pass","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,40
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","10","77","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,41
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","10","89","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,42
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","35","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,70
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","2","5","40","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,71
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","3","5","40","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,72
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","4","6","39","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,13,73
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","10","25","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,43
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","15","20","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,44
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","2","12","23","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,45
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","3","14","21","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,46
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","4","4","31","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,14,47
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","1","10","74","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,74
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","2","7","77","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,75
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","3","6","78","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,76
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Bethany","4","6","78","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,77
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","1","10","22","Kneel","-2","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,48
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","2","10","22","Kneel","-2","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,49
" 10/01/2022","04:31 PM","Bethany, West Virginia","Bethany","THI","Thiel","BET","4th","Thiel","3","10","22","Kneel","-2","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,50
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","20","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","31","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","43","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","2","8","45","pass","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","54","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","2","7","57","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,6
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","10","27","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","2","4","33","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","10","34","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","2","10","34","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","3","3","41","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","4","1","43","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,6
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","34","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","59","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","69","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","2","3","76","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,10
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","10","16","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","10","28","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","2","3","35","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,9
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","3","4","34","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","4","4","34","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,11
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","50","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,11
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","10","34","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,12
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","1","15","29","pass","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Bethany","4","8","36","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,14
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","26","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,12
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","1st","Grove City","1","10","42","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,13
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","9","43","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,14
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","49","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,15
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","75","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,16
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","7","78","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,17
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","90","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,18
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","8","92","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,19
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","3","3","97","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,20
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany","1","10","25","pass","1","Fumble",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,15
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","68","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,21
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","3","7","71","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,22
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany","1","10","46","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,16
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany","2","7","49","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,17
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany","3","19","37","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,18
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","40","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,23
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","58","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,24
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","69","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,25
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","10","79","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","7","82","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,27
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","17","72","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,28
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","1","15","85","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,29
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","2","12","88","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,30
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Grove City","3","9","91","sacked","-1","sacked, fumble",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,31
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","2nd","Bethany","1","10","66","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,19
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","1","10","37","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,20
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","2","5","42","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,21
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","2","10","78","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,22
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","3","10","78","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,23
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Grove City","1","10","46","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,32
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Grove City","2","7","49","rush","-1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,33
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Grove City","3","8","48","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,34
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Grove City","4","8","48","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,35
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","1","10","31","rush","0","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24
" 10/08/2022","12:59 PM","Bethany, West Virginia","Bethany","GRO","Grove City","BET","3rd","Bethany","2","10","31","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,25
